raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
3.0	28.0	27.523200000002532	1.512	30.0	53.0	30.479999999999734	1.584	158.4796294336264	-20.932925479626746	0.004222796493549	nan	0.00026851150000000004	nan	6.34511206852009	nan	58.283092	2.6672022
3.0	28.0	29.071200000003188	0.252	28.0	58.0	53.43599999998759	0.252	159.7306350590346	-22.448885357761796	0.0285699401956161	nan	0.00051394943	nan	1.8045827175830764	nan	37.412426	1.453107
3.0	28.0	30.300000000002285	6.012	30.0	50.0	45.240000000001146	3.708	158.51775298835008	-20.963549159974	0.0211741224563531	nan	0.0024845966	nan	11.733682450298733	nan	51.359004999999996	0.28631422
3.0	28.0	31.56720000000206	3.168	30.0	50.0	45.132000000005235	1.8359999999999996	158.5216439902863	-20.96083842616326	0.0266187940847255	nan	0.0029278826	nan	10.998997945005991	nan	51.18486	0.24236684
3.0	28.0	33.309600000002604	0.28800000000000003	30.0	50.0	39.48000000000178	0.504	158.5279814103478	-20.95832986180769	0.0266422488472595	nan	0.0024071322	nan	9.034682509243368	nan	51.317165	0.29495022
3.0	28.0	36.06720000000266	0.07200000000000001	29.0	21.0	55.944000000010305	0.07200000000000001	159.49973139696434	-22.12876019531581	0.271421354068287	nan	0.021258383999999998	nan	7.832236300848399	nan	29.214005	0.03388425
3.0	28.0	38.10960000000357	0.18000000000000002	30.0	50.0	9.59999999999468	0.28800000000000003	158.54800750295522	-20.95458483911924	0.0611022030504394	nan	0.011407509	nan	18.669361553811008	nan	51.189194	0.062151324
3.0	28.0	40.363200000002024	0.07200000000000001	30.0	49.0	54.19200000000245	0.07200000000000001	158.5576572946922	-20.953129724457373	0.0970036911096106	nan	0.018416977	nan	18.98573573987355	nan	50.811924	0.038319427999999996
3.0	28.0	43.09920000000247	0.18000000000000002	31.0	39.0	12.527999999993824	0.18000000000000002	158.0369699852095	-20.291386089720856	0.0307558532653823	nan	0.00031294164	nan	1.0984172444159872	nan	81.77724	2.3813837
3.0	28.0	52.23840000000095	1.8	29.0	30.0	33.33599999999137	2.1599999999999997	159.45561207532788	-21.97900444961329	0.0076145771615616	nan	0.00025086696	nan	3.2870891928145642	nan	14.833607	2.765027
3.0	28.0	55.36800000000184	2.412	29.0	31.0	43.42799999999812	2.052	159.45254149296466	-21.956649735048007	0.0061404914203924	nan	0.00075507007	nan	12.293749657213711	nan	18.711405	0.8772673000000001
3.0	29.0	10.641600000004061	0.7200000000000001	31.0	31.0	53.939999999996644	0.612	158.1984067564191	-20.32980764181677	0.007769244104250999	nan	0.00060849224	nan	7.828749605357139	nan	42.925426	1.1748345
3.0	29.0	11.736000000003557	3.564	31.0	0.0	3.672000000001674	3.1319999999999997	158.54383312611628	-20.75046611413278	0.0016283801167903	nan	0.00017100506	nan	10.403461001156405	nan	53.184303	3.93981
3.0	29.0	20.308800000002805	1.476	31.0	6.0	44.49599999999606	1.548	158.4979266706437	-20.64328042007676	0.0037987227439304	nan	0.0004973243299999999	nan	13.082944825954767	nan	45.128727000000005	1.5170709999999998
3.0	29.0	30.871200000001977	2.1959999999999997	31.0	22.0	8.580000000005157	3.312	158.36425533890477	-20.41604672728203	0.0020782427247305	nan	0.00018312529	nan	9.543488246329806	nan	72.88199	3.9685687999999995
3.0	29.0	41.78160000000183	1.476	31.0	33.0	46.00800000000021	1.404	158.27237143027335	-20.238251966629345	0.0031031117074737	nan	0.00019998259999999998	nan	6.422365428625102	nan	50.703590000000005	3.4066598
3.0	29.0	59.10480000000106	11.772000000000002	30.0	36.0	22.320000000004256	4.3919999999999995	158.9442591793005	-20.96166401835709	0.0031181962203892	nan	0.00029453203999999997	nan	9.429838322549859	nan	33.409813	2.3632126
3.0	29.0	59.94960000000404	1.8	30.0	36.0	37.79999999999376	1.908	158.94403532219212	-20.956408119036322	0.0043787392640245	nan	0.0003844864	nan	8.77196125818649	nan	35.0655	1.8375039
3.0	30.0	3.6624000000020374	5.688	30.0	32.0	55.96800000000172	7.02	158.99549405898614	-20.997221895598926	0.0037303420748347	nan	0.00022588766	nan	6.037711530239357	nan	21.14425	3.1336575
3.0	30.0	3.830400000002925	8.316	30.0	33.0	16.991999999998768	6.731999999999999	158.99220107258975	-20.99222017582362	0.0027386577968513	nan	0.00019294077000000002	nan	7.017250871792094	nan	18.369112	3.6427302000000004
3.0	30.0	4.869600000002805	4.896	31.0	11.0	46.75200000000018	5.5440000000000005	158.57868968913573	-20.480253144529165	0.0004144390478388	nan	0.0004326628	nan	98.87630965877348	nan	18.961976999999997	3.6595461000000005
