raHours	raMins	raSecs	raErrSecs	decDegs	decArcmins	decArcsecs	decErrArcsecs	longitudeDegs	latitudeDegs	nvssStokesIs	stokesIErrs	AvePeakPIs	PIErrs	polarizationPercents	mErrPercents	rotationMeasures	RMErrs
18.0	18.0	51.11839380299273	0.0	-9.0	6.0	59.42058041168622	0.0	21.0971	2.9964	0.3975000083446503	0.001500000013038516	nan	0.0	0.04069999977946282	0.0015999999595806005	237.58999633789062	2.450000047683716
18.0	19.0	31.00639385569849	0.0	-9.0	10.0	59.18060188959444	0.0	21.1156	2.8203	0.4205000102519989	0.0013000000035390258	nan	0.0	0.04809999838471413	0.0020000000949949017	186.5	2.619999885559082
18.0	37.0	59.830396550812566	0.0	-11.0	26.0	27.261128947139355	0.0	21.2261	-2.2535	0.15520000457763672	0.000699999975040555	nan	0.0	0.11490000039339066	0.002300000051036477	-90.9499969482422	1.2100000381469729
18.0	24.0	43.05439635878855	0.0	-9.0	29.0	34.100763917014234	0.0	21.4436	1.5419	0.15700000524520874	0.0008999999845400453	nan	0.0	0.058100000023841865	0.003400000045076013	54.33000183105469	3.619999885559082
18.0	45.0	55.12640326256957	0.0	-11.0	58.0	13.461312994715229	0.0	21.6368	-4.2214	0.0284000001847744	0.0003000000142492353	nan	0.0	0.13740000128746033	0.006000000052154064	-126.08999633789062	2.7100000381469727
18.0	46.0	6.2144035133025	0.0	-11.0	58.0	8.781316985191694	0.0	21.6585	-4.261	0.78329998254776	0.000699999975040555	nan	0.0	0.022299999371171	0.0005000000237487257	-182.13999938964844	1.5199999809265137
18.0	14.0	19.510403359657005	0.0	-7.0	37.0	33.98042956815914	0.0	21.8848	4.6868	0.0272000003606081	0.0003000000142492353	nan	0.0	0.15929999947547913	0.006800000090152025	69.44000244140625	2.619999885559082
18.0	40.0	59.3264029843823	0.0	-11.0	1.0	39.741201431539395	0.0	21.9293	-2.7173	0.11940000206232072	0.0003000000142492353	nan	0.0	0.03909999877214432	0.0010000000474974509	-19.549999237060547	1.5800000429153442
18.0	25.0	3.454401464873058	0.0	-8.0	54.0	45.380774138023696	0.0	21.9961	1.7385	0.11710000038146973	0.0005000000237487257	nan	0.0	0.09880000352859496	0.0017999999690800905	164.77999877929688	1.1299999952316284
18.0	25.0	35.27840399349742	0.0	-8.0	39.0	48.62078999147229	0.0	22.2777	1.7387	0.01979999989271164	0.0003999999898951501	nan	0.0	0.09390000253915788	0.01119999960064888	4.75	7.3400001525878915
18.0	25.0	42.742404435071535	0.0	-8.0	37.0	23.540793693617275	0.0	22.3277	1.7303	0.4451000094413757	0.0010999999940395355	nan	0.0	0.032499998807907104	0.0010000000474974509	42.93000030517578	1.850000023841858
18.0	39.0	31.31840657736319	0.0	-10.0	13.0	36.50116634263341	0.0	22.4779	-2.031	0.07590000331401825	0.0005000000237487257	nan	0.0	0.02500000037252903	0.0031000000890344377	141.17999267578125	7.53000020980835
18.0	39.0	42.76640711830794	0.0	-10.0	10.0	38.301170956056296	0.0	22.5434	-2.0502	0.1080000028014183	0.0005000000237487257	nan	0.0	0.08869999647140503	0.0027000000700354576	127.8499984741211	1.8600000143051147
18.0	47.0	50.06241073061972	0.0	-11.0	6.0	58.701353685964506	0.0	22.6135	-4.2543	0.2508000135421753	0.0006000000284984707	nan	0.0	0.07320000231266023	0.001500000013038516	-47.22999954223633	1.2599999904632568
18.0	49.0	6.286411574374142	0.0	-11.0	14.0	30.861379849286976	0.0	22.642	-4.5891	0.04749999940395355	0.0003000000142492353	nan	0.0	0.05400000140070915	0.003800000064074993	42.18000030517578	4.349999904632568
18.0	49.0	11.01441184285278	0.0	-11.0	12.0	41.421381450495005	0.0	22.6779	-4.5926	0.2179999947547913	0.0003000000142492353	nan	0.0	0.02239999920129776	0.0008999999845400453	-0.7400000095367432	2.5899999141693115
18.0	25.0	30.190407985445233	0.0	-8.0	9.0	45.380787464304575	0.0	22.7113	1.9907	0.16740000247955322	0.000699999975040555	nan	0.0	0.032999999821186066	0.002300000051036477	-150.07000732421875	4.369999885559082
