ID#	Extinction_Index_x	Extinction_Index_y	Ra(deg)	Dec(deg)	Rotation_Measure(rad/m2)	RM_Err(rad/m2)	RA_inExtincFile(degree)	Dec_inExtincFile(degree)	Extinction_Value	Error_Range(pix)	Min_Extinction_Value	Min_Extinction_Ra	Min_Extinction_Dec	Max_Extinction_Value	Max_Extinction_RA	Max_Extinction_dec	Extinction_Observed
102	955	399	52.11468000000001	30.8918	58.283092	2.6672022	52.118109998701726	30.902780180897512	3.8069186210632324	2.0	2.866572618484497	52.17373806992175	30.907978355564893	5.156177043914795	52.12552422245233	30.85481259869946	True
103	965	320	52.121130000000015	28.981509999999997	37.412426	1.453107	52.132701032768466	28.992133181825015	2.09975528717041	2.0	1.392264485359192	52.08570883715404	28.939781993953133	2.8648600578308105	52.179768036856366	29.044498262557767	True
104	955	397	52.12625000000001	30.8459	51.359004999999996	0.28631422	52.12552422245233	30.85481259869946	5.156177043914795	2.0	2.866572618484497	52.17373806992175	30.907978355564893	5.156177043914795	52.12552422245233	30.85481259869946	True
105	955	397	52.13153000000001	30.84587	51.18486	0.24236684	52.12552422245233	30.85481259869946	5.156177043914795	2.0	2.866572618484497	52.17373806992175	30.907978355564893	5.156177043914795	52.12552422245233	30.85481259869946	True
106	955	397	52.138790000000014	30.8443	51.317165	0.29495022	52.12552422245233	30.85481259869946	5.156177043914795	2.0	2.866572618484497	52.17373806992175	30.907978355564893	5.156177043914795	52.12552422245233	30.85481259869946	True
107	962	335	52.15028000000001	29.365540000000003	29.214005	0.03388425	52.16000459703709	29.355966209209925	2.3192174434661865	2.0	1.1624623537063599	52.09821047639082	29.398600163285966	2.3192174434661865	52.16000459703709	29.355966209209925	True
108	954	396	52.15879000000002	30.836	51.189194	0.062151324	52.15701487196774	30.833426168475754	4.208803653717041	2.0	2.874234199523926	52.21628307128795	30.814611007949992	6.557312965393066	52.19217590095103	30.78805071416733	True
109	954	396	52.16818000000001	30.83172	50.811924	0.038319427999999996	52.15701487196774	30.833426168475754	4.208803653717041	2.0	2.874234199523926	52.21628307128795	30.814611007949992	6.557312965393066	52.19217590095103	30.78805071416733	True
110	949	430	52.17958000000001	31.65348	81.77724	2.3813837	52.17049642195559	31.663548071884748	4.458932876586914	2.0	1.8379199504852295	52.1630299283136	31.711704415237204	4.458932876586914	52.17049642195559	31.663548071884748	True
111	959	341	52.21766	29.509259999999998	14.833607	2.765027	52.22017489551706	29.506195430317824	2.503032922744751	2.0	1.702994465827942	52.20009010008853	29.456101468214463	2.9006187915802	52.24389616548652	29.53248218138888	True
112	958	342	52.230700000000006	29.52873	18.711405	0.8772673000000001	52.24389616548652	29.53248218138888	2.9006187915802	2.0	1.316101312637329	52.30217377457937	29.513574922502194	3.1013805866241455	52.23667725638789	29.58013442260427	True
113	945	424	52.29434000000002	31.53165	42.925426	1.1748345	52.30507472496741	31.529645617249457	6.927295684814453	2.0	4.478126049041748	52.353886259593295	31.583029733642277	7.633821964263916	52.28069895424673	31.502956545129695	True
